tau,qoco,qoco_custom,clarabel,ecos,gurobi,mosek
1.0,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.005315323433811,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.010658899530828,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0160308784630938,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0214314112008642,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0268606495168509,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0323187459904861,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0378058540122117,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.043322127787789,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.048867722342633,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0544427935261689,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0600474980162116,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0656819933233699,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.071346437795472,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0770409906220162,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0827658118386445,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.0885210623316397,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.094306903842448,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1001234989722228,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.105971011186396,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1118496048192708,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1177594450786401,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1237006980504303,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1296735307033674,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.135678110893671,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1417146073697704,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1477831897770472,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1538840286626035,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.160017295480054,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1661831625943453,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.172381803286599,0.140625,0.84375,0.0,0.0,0.015625,0.0
1.1786133917589816,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.1848781031396016,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.191176113487429,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.1975075997972446,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2038727400046139,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2102717129908864,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2167046985882255,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2231718775846596,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2296734317291638,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2362095437367686,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2427803972936935,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2493861770625097,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2560270686873296,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2627032587990241,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.2694149350204682,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.276162285971812,0.140625,0.84375,0.0,0.0,0.015625,0.015625
1.282945501275784,0.15625,0.84375,0.0,0.0,0.015625,0.015625
1.2897647715630174,0.15625,0.84375,0.0,0.0,0.015625,0.015625
1.2966202884774103,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.303512244681509,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3104408338619242,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3174062507347732,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.324408691051153,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.33144835160264,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3385254302268226,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3456401258128592,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3527926383070688,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3599831687185493,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3672119191248275,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3744790926775374,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3817848936081296,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3891295272336108,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.3965131999623144,0.171875,0.84375,0.0,0.0,0.015625,0.015625
1.4039361192997004,0.171875,0.859375,0.0,0.0,0.015625,0.015625
1.411398493854188,0.171875,0.859375,0.0,0.0,0.015625,0.015625
1.4189005333430165,0.171875,0.859375,0.0,0.0,0.015625,0.015625
1.4264424485981415,0.1875,0.859375,0.0,0.0,0.015625,0.015625
1.434024451572158,0.1875,0.859375,0.0,0.0,0.015625,0.015625
1.4416467553442576,0.1875,0.859375,0.0,0.0,0.03125,0.015625
1.4493095741262163,0.1875,0.859375,0.0,0.0,0.03125,0.015625
1.457013123268416,0.1875,0.859375,0.0,0.0,0.03125,0.015625
1.4647576192658949,0.1875,0.859375,0.0,0.0,0.03125,0.015625
1.4725432797644322,0.203125,0.859375,0.0,0.0,0.03125,0.015625
1.480370323566665,0.203125,0.859375,0.015625,0.0,0.03125,0.015625
1.4882389706382373,0.21875,0.859375,0.015625,0.0,0.03125,0.015625
1.4961494421139814,0.21875,0.859375,0.015625,0.0,0.03125,0.015625
1.504101960304133,0.234375,0.859375,0.015625,0.0,0.03125,0.015625
1.5120967487005788,0.25,0.859375,0.015625,0.0,0.03125,0.015625
1.5201340319831362,0.25,0.859375,0.015625,0.0,0.03125,0.015625
1.5282140360258698,0.25,0.859375,0.015625,0.0,0.046875,0.015625
1.536336987903437,0.25,0.875,0.015625,0.0,0.046875,0.015625
1.5445031158974707,0.25,0.875,0.015625,0.0,0.046875,0.015625
1.5527126495029946,0.25,0.875,0.015625,0.0,0.046875,0.015625
1.5609658194348726,0.25,0.875,0.015625,0.0,0.046875,0.015625
1.5692628576342929,0.25,0.890625,0.015625,0.0,0.046875,0.015625
1.5776039972752856,0.25,0.890625,0.015625,0.0,0.046875,0.015625
1.5859894727712767,0.25,0.890625,0.015625,0.0,0.046875,0.015625
1.5944195197816755,0.25,0.890625,0.015625,0.0,0.046875,0.015625
1.6028943752184968,0.265625,0.90625,0.015625,0.0,0.046875,0.015625
1.6114142772530196,0.296875,0.90625,0.015625,0.0,0.046875,0.015625
1.61997946532248,0.296875,0.90625,0.015625,0.0,0.046875,0.015625
1.6285901801368012,0.328125,0.90625,0.015625,0.0,0.046875,0.015625
1.6372466636853569,0.34375,0.90625,0.015625,0.0,0.046875,0.015625
1.6459491592437725,0.375,0.90625,0.015625,0.0,0.046875,0.015625
1.6546979113807623,0.375,0.90625,0.015625,0.0,0.046875,0.015625
1.6634931659650025,0.40625,0.90625,0.015625,0.0,0.046875,0.015625
1.6723351701720408,0.40625,0.90625,0.015625,0.0,0.046875,0.015625
1.6812241724912427,0.40625,0.90625,0.015625,0.0,0.046875,0.015625
1.6901604227327747,0.421875,0.90625,0.015625,0.0,0.046875,0.015625
1.699144172034626,0.453125,0.90625,0.015625,0.0,0.046875,0.015625
1.708175672869665,0.46875,0.90625,0.015625,0.0,0.046875,0.015625
1.7172551790527353,0.484375,0.90625,0.015625,0.0,0.046875,0.015625
1.7263829457477875,0.484375,0.90625,0.015625,0.0,0.046875,0.015625
1.7355592294750524,0.484375,0.921875,0.015625,0.0,0.046875,0.015625
1.744784288118248,0.484375,0.921875,0.015625,0.0,0.046875,0.015625
1.7540583809318282,0.484375,0.921875,0.015625,0.0,0.0625,0.015625
1.7633817685482678,0.484375,0.921875,0.015625,0.0,0.0625,0.015625
1.7727547129853876,0.484375,0.921875,0.015625,0.0,0.0625,0.015625
1.7821774776537176,0.484375,0.921875,0.015625,0.0,0.0625,0.015625
1.7916503273639004,0.484375,0.921875,0.015625,0.0,0.0625,0.015625
1.801173528334133,0.5,0.921875,0.015625,0.0,0.0625,0.015625
1.8107473481976475,0.515625,0.921875,0.015625,0.0,0.0625,0.015625
1.8203720560102334,0.515625,0.921875,0.015625,0.0,0.0625,0.015625
1.8300479222577994,0.53125,0.921875,0.015625,0.0,0.0625,0.015625
1.8397752188639733,0.546875,0.921875,0.015625,0.0,0.0625,0.015625
1.8495542191977459,0.5625,0.921875,0.015625,0.0,0.0625,0.015625
1.8593851980811515,0.5625,0.921875,0.015625,0.0,0.0625,0.015625
1.8692684317969936,0.578125,0.921875,0.015625,0.0,0.0625,0.015625
1.8792041980966072,0.578125,0.921875,0.015625,0.0,0.0625,0.015625
1.8891927762076663,0.578125,0.921875,0.015625,0.0,0.0625,0.015625
1.8992344468420292,0.578125,0.921875,0.03125,0.0,0.0625,0.015625
1.90932949220363,0.578125,0.921875,0.03125,0.0,0.09375,0.015625
1.919478195996406,0.59375,0.921875,0.03125,0.0,0.09375,0.015625
1.9296808434322752,0.59375,0.921875,0.046875,0.0,0.109375,0.015625
1.9399377212391469,0.609375,0.921875,0.046875,0.0,0.109375,0.015625
1.9502491176689833,0.625,0.921875,0.0625,0.0,0.109375,0.015625
1.9606153225058982,0.640625,0.9375,0.0625,0.0,0.109375,0.015625
1.971036627074303,0.671875,0.96875,0.0625,0.0,0.109375,0.015625
1.9815133242470908,0.671875,0.96875,0.0625,0.0,0.109375,0.015625
1.99204570845387,0.671875,0.96875,0.0625,0.0,0.109375,0.015625
2.0026340756892376,0.671875,0.96875,0.0625,0.0,0.109375,0.015625
2.013278723521097,0.671875,0.96875,0.0625,0.0,0.125,0.015625
2.023979951099022,0.671875,0.96875,0.0625,0.0,0.125,0.015625
2.034738059162662,0.671875,0.96875,0.0625,0.0,0.125,0.015625
2.0455533500501963,0.671875,0.96875,0.0625,0.0,0.125,0.015625
2.0564261277068288,0.6875,0.96875,0.078125,0.0,0.125,0.015625
2.06735669769333,0.6875,0.96875,0.09375,0.0,0.125,0.015625
2.0783453671946255,0.71875,0.96875,0.09375,0.0,0.125,0.015625
2.0893924450284276,0.71875,0.96875,0.09375,0.0,0.125,0.015625
2.1004982416539146,0.734375,0.96875,0.09375,0.0,0.125,0.015625
2.1116630691804565,0.734375,0.96875,0.09375,0.0,0.125,0.015625
2.1228872413763846,0.75,0.96875,0.09375,0.0,0.125,0.015625
2.1341710736778112,0.75,0.96875,0.09375,0.0,0.125,0.015625
2.1455148831974924,0.75,0.96875,0.09375,0.0,0.125,0.015625
2.156918988733742,0.78125,0.96875,0.09375,0.0,0.125,0.015625
2.168383710779391,0.796875,0.96875,0.09375,0.0,0.125,0.015625
2.1799093715307905,0.796875,0.96875,0.09375,0.0,0.140625,0.015625
2.191496294896872,0.796875,0.96875,0.09375,0.0,0.140625,0.015625
2.2031448065082473,0.796875,0.96875,0.09375,0.0,0.140625,0.015625
2.2148552337263596,0.796875,0.96875,0.09375,0.0,0.140625,0.015625
2.226627905652684,0.796875,0.984375,0.09375,0.0,0.140625,0.015625
2.2384631531379777,0.796875,0.984375,0.09375,0.0,0.15625,0.015625
2.2503613087915744,0.8125,0.984375,0.09375,0.0,0.15625,0.015625
2.262322706990736,0.8125,0.984375,0.09375,0.0,0.15625,0.015625
2.274347683890046,0.8125,0.984375,0.09375,0.0,0.15625,0.015625
2.286436577430861,0.8125,0.984375,0.09375,0.0,0.15625,0.015625
2.2985897273508016,0.8125,0.984375,0.09375,0.0,0.15625,0.015625
2.3108074751933065,0.8125,0.984375,0.09375,0.0,0.15625,0.015625
2.323090164317227,0.828125,0.984375,0.09375,0.0,0.15625,0.015625
2.3354381399064783,0.828125,0.984375,0.09375,0.0,0.15625,0.015625
2.3478517489797395,0.84375,0.984375,0.09375,0.0,0.15625,0.015625
2.3603313404002053,0.84375,0.984375,0.09375,0.0,0.15625,0.015625
2.372877264885393,0.84375,0.984375,0.09375,0.0,0.15625,0.015625
2.385489875016996,0.84375,0.984375,0.09375,0.0,0.171875,0.015625
2.398169525250793,0.84375,0.984375,0.09375,0.0,0.171875,0.015625
2.4109165719266095,0.84375,0.984375,0.09375,0.0,0.171875,0.015625
2.423731373278334,0.84375,0.984375,0.09375,0.0,0.171875,0.015625
2.4366142894439835,0.84375,0.984375,0.09375,0.0,0.171875,0.015625
2.449565682475824,0.875,0.984375,0.09375,0.0,0.171875,0.015625
2.462585916350547,0.875,0.984375,0.09375,0.0,0.171875,0.015625
2.475675356979498,0.875,0.984375,0.09375,0.0,0.171875,0.015625
2.488834372218959,0.90625,0.984375,0.109375,0.0,0.171875,0.015625
2.502063331880489,0.921875,0.984375,0.109375,0.0,0.171875,0.015625
2.5153626077413125,0.921875,0.984375,0.109375,0.0,0.171875,0.015625
2.528732573554772,0.921875,0.984375,0.109375,0.0,0.171875,0.015625
2.542173605060829,0.921875,0.984375,0.109375,0.0,0.171875,0.015625
2.555686079996624,0.921875,0.984375,0.109375,0.0,0.171875,0.015625
2.569270378107095,0.921875,0.984375,0.109375,0.0,0.171875,0.015625
2.582926881155644,0.9375,0.984375,0.109375,0.0,0.171875,0.015625
2.596655972934871,0.9375,0.984375,0.109375,0.0,0.171875,0.015625
2.610458039277357,0.9375,0.984375,0.109375,0.0,0.171875,0.015625
2.6243334680665082,0.9375,0.984375,0.109375,0.0,0.171875,0.015625
2.6382826492474565,0.9375,0.984375,0.109375,0.0,0.171875,0.015625
2.6523059748380184,0.9375,0.984375,0.125,0.0,0.171875,0.015625
2.666403838939712,0.953125,0.984375,0.125,0.0,0.171875,0.015625
2.680576637748832,0.953125,0.984375,0.125,0.0,0.171875,0.015625
2.6948247695675844,0.953125,0.984375,0.125,0.0,0.171875,0.015625
2.7091486348152816,0.953125,0.984375,0.125,0.0,0.171875,0.015625
2.7235486360395917,0.953125,0.984375,0.125,0.0,0.171875,0.015625
2.7380251779278573,0.953125,0.984375,0.125,0.0,0.1875,0.015625
2.7525786673184616,0.953125,0.984375,0.125,0.0,0.1875,0.015625
2.7672095132122676,0.953125,0.984375,0.125,0.0,0.1875,0.015625
2.78191812678411,0.953125,0.984375,0.125,0.0,0.1875,0.015625
2.796704921394349,0.953125,0.984375,0.125,0.0,0.1875,0.015625
2.811570312600491,0.953125,0.984375,0.125,0.0,0.1875,0.015625
2.8265147181688635,0.953125,0.984375,0.125,0.0,0.1875,0.015625
2.8415385580863584,0.953125,0.984375,0.125,0.0,0.1875,0.015625
2.856642254572232,0.953125,0.984375,0.125,0.0,0.203125,0.015625
2.871826232089975,0.953125,0.984375,0.125,0.0,0.21875,0.015625
2.8870909173592354,0.953125,0.984375,0.125,0.0,0.21875,0.015625
2.902436739367818,0.953125,0.984375,0.125,0.0,0.21875,0.015625
2.9178641293837333,0.953125,0.984375,0.140625,0.0,0.21875,0.015625
2.9333735209673235,0.953125,0.984375,0.140625,0.0,0.21875,0.015625
2.9489653499834416,0.953125,0.984375,0.140625,0.0,0.21875,0.015625
2.9646400546137053,0.953125,0.984375,0.140625,0.0,0.21875,0.015625
2.980398075368808,0.953125,0.984375,0.15625,0.0,0.21875,0.015625
2.9962398551009013,0.953125,0.984375,0.15625,0.015625,0.21875,0.015625
3.0121658390160375,0.953125,0.984375,0.15625,0.015625,0.21875,0.015625
3.0281764746866844,0.96875,0.984375,0.15625,0.015625,0.21875,0.015625
3.044272212064302,0.96875,0.984375,0.15625,0.015625,0.21875,0.015625
3.0604535034919866,0.96875,0.984375,0.15625,0.015625,0.21875,0.015625
3.076720803717187,0.984375,0.984375,0.15625,0.015625,0.21875,0.015625
3.0930745699044784,0.984375,0.984375,0.15625,0.015625,0.234375,0.015625
3.1095152616484167,0.984375,0.984375,0.15625,0.015625,0.234375,0.015625
3.1260433409864494,0.984375,0.984375,0.15625,0.015625,0.234375,0.015625
3.1426592724119033,0.984375,0.984375,0.15625,0.015625,0.234375,0.015625
3.1593635228870376,0.984375,0.984375,0.15625,0.03125,0.234375,0.015625
3.176156561856167,0.984375,0.984375,0.15625,0.03125,0.234375,0.015625
3.193038861258854,0.984375,0.984375,0.15625,0.046875,0.234375,0.015625
3.2100108955431716,0.984375,0.984375,0.15625,0.046875,0.234375,0.015625
3.2270731416790412,0.984375,0.984375,0.15625,0.046875,0.234375,0.015625
3.24422607917163,0.984375,0.984375,0.15625,0.046875,0.25,0.015625
3.261470190074832,0.984375,0.984375,0.15625,0.046875,0.25,0.015625
3.2788059590048126,0.984375,0.984375,0.15625,0.046875,0.25,0.015625
3.2962338731536294,0.984375,0.984375,0.15625,0.046875,0.265625,0.015625
3.313754422302925,0.984375,0.984375,0.171875,0.046875,0.296875,0.015625
3.3313680988376864,0.984375,0.984375,0.1875,0.046875,0.296875,0.015625
3.349075397760089,0.984375,0.984375,0.21875,0.046875,0.296875,0.015625
3.3668768167034027,0.984375,0.984375,0.21875,0.046875,0.3125,0.015625
3.384772855945981,0.984375,0.984375,0.21875,0.046875,0.3125,0.015625
3.4027640184253185,0.984375,0.984375,0.21875,0.046875,0.328125,0.015625
3.4208508097521837,0.984375,0.984375,0.21875,0.046875,0.34375,0.015625
3.43903373822483,0.984375,0.984375,0.21875,0.046875,0.34375,0.015625
3.4573133148432835,0.984375,0.984375,0.21875,0.046875,0.34375,0.015625
3.4756900533236967,0.984375,0.984375,0.21875,0.046875,0.34375,0.015625
3.4941644701127923,0.984375,0.984375,0.21875,0.046875,0.34375,0.015625
3.5127370844023718,0.984375,0.984375,0.234375,0.046875,0.34375,0.015625
3.531408418143913,0.984375,0.984375,0.234375,0.046875,0.34375,0.015625
3.550178996063231,0.984375,0.984375,0.234375,0.046875,0.34375,0.015625
3.5690493456752295,0.984375,0.984375,0.234375,0.046875,0.34375,0.015625
3.588019997298725,0.984375,0.984375,0.234375,0.046875,0.34375,0.015625
3.607091484071349,0.984375,0.984375,0.234375,0.046875,0.34375,0.015625
3.6262643419645335,0.984375,0.984375,0.25,0.046875,0.34375,0.015625
3.645539109798571,0.984375,0.984375,0.25,0.046875,0.34375,0.015625
3.6649163292577582,0.984375,0.984375,0.28125,0.0625,0.34375,0.015625
3.6843965449056175,0.984375,0.984375,0.28125,0.0625,0.34375,0.015625
3.703980304200207,0.984375,0.984375,0.28125,0.078125,0.34375,0.015625
3.723668157509497,0.984375,0.984375,0.28125,0.078125,0.34375,0.015625
3.743460658126843,0.984375,0.984375,0.28125,0.078125,0.34375,0.015625
3.763358362286534,0.984375,0.984375,0.28125,0.078125,0.34375,0.015625
3.783361829179424,0.984375,0.984375,0.28125,0.078125,0.34375,0.015625
3.8034716209686477,0.984375,0.984375,0.296875,0.078125,0.34375,0.015625
3.823688302805418,0.984375,0.984375,0.328125,0.078125,0.34375,0.015625
3.8440124428449076,0.984375,0.984375,0.328125,0.078125,0.34375,0.015625
3.8644446122622225,0.984375,0.984375,0.328125,0.078125,0.34375,0.015625
3.8849853852684446,0.984375,0.984375,0.359375,0.078125,0.359375,0.015625
3.9056353391267753,0.984375,0.984375,0.359375,0.078125,0.359375,0.015625
3.9263950541687564,0.984375,0.984375,0.359375,0.078125,0.359375,0.015625
3.9472651138105785,0.984375,0.984375,0.359375,0.078125,0.359375,0.015625
3.968246104569481,0.984375,0.984375,0.359375,0.078125,0.359375,0.015625
3.989338616080228,0.984375,0.984375,0.359375,0.078125,0.375,0.015625
4.010543241111687,0.984375,0.984375,0.375,0.078125,0.375,0.015625
4.0318605755834795,0.984375,0.984375,0.390625,0.078125,0.390625,0.015625
4.053291218582737,0.984375,0.984375,0.390625,0.078125,0.40625,0.015625
4.074835772380931,0.984375,0.984375,0.40625,0.078125,0.40625,0.015625
4.096494842450799,0.984375,0.984375,0.421875,0.078125,0.40625,0.015625
4.118269037483362,0.984375,0.984375,0.4375,0.078125,0.40625,0.03125
4.140158969405036,0.984375,0.984375,0.453125,0.078125,0.40625,0.046875
4.162165253394818,0.984375,0.984375,0.46875,0.078125,0.40625,0.046875
4.184288507901582,0.984375,0.984375,0.46875,0.078125,0.40625,0.046875
4.2065293546614555,0.984375,0.984375,0.46875,0.078125,0.40625,0.046875
4.228888418715302,0.984375,0.984375,0.484375,0.078125,0.421875,0.046875
4.251366328426272,0.984375,0.984375,0.484375,0.078125,0.453125,0.046875
4.273963715497471,0.984375,0.984375,0.5,0.078125,0.453125,0.046875
4.296681214989713,0.984375,0.984375,0.515625,0.078125,0.46875,0.046875
4.319519465339362,0.984375,0.984375,0.515625,0.078125,0.46875,0.046875
4.342479108376284,0.984375,0.984375,0.515625,0.078125,0.46875,0.046875
4.365560789341871,0.984375,0.984375,0.546875,0.078125,0.46875,0.046875
4.388765156907187,0.984375,0.984375,0.546875,0.078125,0.46875,0.046875
4.412092863191187,0.984375,0.984375,0.546875,0.078125,0.46875,0.0625
4.435544563779058,0.984375,0.984375,0.546875,0.078125,0.46875,0.0625
4.459120917740626,0.984375,0.984375,0.546875,0.078125,0.46875,0.0625
4.48282258764889,0.984375,0.984375,0.546875,0.078125,0.46875,0.0625
4.5066502395986365,0.984375,0.984375,0.546875,0.078125,0.46875,0.0625
4.530604543225166,0.984375,0.984375,0.5625,0.078125,0.46875,0.0625
4.554686171723101,0.984375,0.984375,0.625,0.078125,0.484375,0.0625
4.578895801865316,0.984375,0.984375,0.625,0.078125,0.484375,0.0625
4.603234114021949,0.984375,0.984375,0.625,0.09375,0.484375,0.0625
4.627701792179528,0.984375,0.984375,0.625,0.109375,0.484375,0.0625
4.652299523960189,0.984375,0.984375,0.640625,0.109375,0.484375,0.0625
4.677028000641003,0.984375,0.984375,0.640625,0.109375,0.484375,0.0625
4.7018879171734005,0.984375,0.984375,0.65625,0.109375,0.5,0.0625
4.726879972202704,0.984375,0.984375,0.65625,0.109375,0.5,0.078125
